,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
522,28310,0ow0OPJOJKhvFvWyLqcHFJ,SLANDER;RØRY;Dylan Matthew,Walk On Water - Love Is Gone pt. 2,Walk On Water - Love Is Gone pt. 2,52,383636,False,0.474,0.571,8,-6.671,1,0.0397,0.174,0.0,0.142,0.152,132.108,4,dub
523,26423,6XWxPsqxEdCt8NapLNqp30,Alan Menken;Disney,"Arielle, die Meerjungfrau (Deutscher Original Film-Soundtrack)",In ihrer Welt,24,86120,False,0.215,0.298,7,-12.012,1,0.0341,0.794,0.717,0.302,0.109,90.019,4,disney
524,8694,3Z921Zuo86pgPrgL5QoW1H,Sidiki Diabaté,Africa Rising Vol.2,Conscience tranquille,0,166346,False,0.782,0.619,7,-9.832,0,0.129,0.235,1.09e-05,0.149,0.696,115.028,4,blues
525,38001,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,garage
526,93192,4TY8hgM4OhW0ruQCaM8Bqz,Ivan Petrov;Osipov State Russian Folk Orchestra,From Russia with Song,Troika,7,276586,False,0.33,0.171,9,-17.694,0,0.0513,0.958,0.000113,0.271,0.359,117.13,4,romance
527,64265,64QPwvSvfPjrfVDieDwXFs,Nat King Cole,Weihnachten Playlist,The Christmas Song (Merry Christmas To You),0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz
528,38019,7A7FsIDnBMnz1PAnSOxUdh,Arctic Monkeys,I Ain't Quite Where I Think I Am,Body Paint,58,290584,False,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,4,garage
529,104813,3Q8avvsQE7mtTXT2TrDx3I,Leiva,Monstruos,Sincericidio,56,251453,False,0.566,0.81,0,-5.235,1,0.0382,0.000543,0.000397,0.0975,0.258,124.885,4,spanish
530,7742,3CVSW20aTcT84TMhsftWCF,Tennessee Ernie Ford,Capitol Collectors Series,Sixteen Tons,23,155840,False,0.693,0.3,1,-15.351,0,0.133,0.715,1.06e-05,0.167,0.317,144.303,4,bluegrass
531,90885,5sHfsGy5714nxQjqnTb9AN,Los Solitarios,Colección De Oro,Un Desengaño Mas,28,186697,False,0.271,0.441,7,-11.857,0,0.0328,0.0363,1.21e-06,0.442,0.586,93.362,4,rock-n-roll
532,85778,1RTtAXu9D8uFV5Ky0HURAz,Superman Is Dead,Tiga Perompak Senja,Aku Persepsi,37,147072,False,0.473,0.958,0,-2.121,1,0.0517,0.000206,0.0,0.379,0.709,97.028,4,punk-rock
533,90914,0ZJ4VJ3dhlO0LUBSF6lO5V,Los Moonlights,15 De Los Moonlights,Sin Ti (Without You),28,167400,False,0.357,0.327,4,-13.35,1,0.0304,0.0398,0.0,0.0872,0.355,141.272,4,rock-n-roll
534,39769,3YLBzcPdr3obwR4tqOJEyv,Dekker,Small Wins,Small Wins,39,172479,False,0.786,0.585,2,-10.416,0,0.0364,0.713,0.00861,0.102,0.866,142.072,4,german
535,70442,2WWDsBLNL4czuVcg7rjfy2,A-Mei Chang,Bad Boy,聽海,56,318333,False,0.528,0.388,10,-11.685,1,0.0372,0.265,0.0,0.41,0.138,123.894,4,mandopop
536,73501,2sftzXb1Iofx4aRXc6Umis,Joris Voorn,Ryo,Ryo (Single Version),11,389929,False,0.57,0.779,8,-7.85,1,0.0301,0.00525,0.891,0.367,0.206,126.015,4,minimal-techno
537,5298,1Sy41HCCozDBL73orZpW5Y,Mrs. GREEN APPLE,サママ・フェスティバル!,サママ・フェスティバル!,41,264160,False,0.404,0.963,4,-1.707,1,0.0663,0.00151,1.06e-05,0.0521,0.607,169.963,4,anime
538,20119,7mDdR7ynAJuMdkr49AlF1W,Bruno Mars;Anderson .Paak;Silk Sonic,Trending Pop,Skate,0,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,dance
539,74616,5wLhrfcQ4f0ajIgViGVPBY,Teresa Cristina,Canta Cartola,O Mundo É Um Moinho,40,235160,False,0.573,0.169,4,-17.362,1,0.082,0.978,0.00064,0.969,0.346,82.016,4,mpb
540,49102,07td6q9ilBVYnp3kyofPdc,Noisecontrollers,Spirit of Hardstyle,Spirit of Hardstyle,53,287630,False,0.491,0.92,0,-5.539,1,0.0507,0.0287,0.212,0.0805,0.22,149.868,4,hardstyle
541,52409,7Kq59LP7391DEFWi7hVgYa,Skeets McDonald,Goin' Steady with the Blues,You Better Not Go,13,156360,False,0.602,0.739,7,-8.083,1,0.0429,0.614,0.0,0.36,0.946,113.828,4,honky-tonk
542,11407,6m9TO46YBQu3QYLSLs0Z4J,Lorne Balfe,Mission: Impossible - Fallout (Music from the Motion Picture),Mission: Accomplished,39,74979,False,0.483,0.402,7,-10.886,1,0.0323,0.202,0.538,0.0712,0.568,168.635,5,british
543,10489,59ab2LHcVpmQ776Tjh3Z0F,Fluke,Oto,Freak,14,469240,False,0.663,0.82,1,-11.819,1,0.0459,0.0029,0.818,0.0634,0.793,130.001,4,breakbeat
544,69518,5LoYe9JZ7ZQqBOURtERMmZ,Anil Raveendran;Girish Narayanan,Ammathanal,Ammathanal,25,271578,False,0.605,0.502,2,-8.451,1,0.0322,0.856,1.05e-05,0.0982,0.348,113.842,3,malay
545,64398,5glnDYLzHld2GHsyrok5Y3,Dean Martin,Christmas Best Hits 2022,I've Got My Love To Keep Me Warm - Remastered 2002,0,161973,False,0.604,0.225,1,-11.554,1,0.0344,0.566,0.0,0.148,0.674,138.46,3,jazz
546,50659,29yZyRBTjqHwr9YhtpHlid,Asspera,Bizarra Actitud de Seguir Con Vida,1000 Sanatas,21,239159,True,0.548,0.919,10,-6.284,0,0.0688,0.000105,0.000534,0.484,0.649,105.044,4,heavy-metal
547,37683,43SZcLQB8jtHMuDVDHTV5S,Simone & Simaria,Simone & Simaria (Ao Vivo),Duvido Você Não Tomar Uma - Ao Vivo,47,190619,False,0.703,0.841,8,-3.529,1,0.0522,0.572,0.0,0.848,0.602,125.966,4,funk
548,10924,2hyCn5MFe6wuWyMT985RoN,Colombo,Station 21 (The Album),Station 21 - Original Mix,10,317016,False,0.845,0.955,11,-5.595,0,0.118,0.00569,0.706,0.0267,0.21,134.011,4,breakbeat
549,32482,1VGvplDOFmPrzEnm1SBMAX,Miranda!,Precoz,Hay una Luz,37,201393,False,0.656,0.872,7,-7.186,1,0.0275,0.00434,3.06e-05,0.351,0.699,124.005,4,electronic
550,61258,7wPG9nhX746x5qlnzjxl6J,Sakurako Ohara,キミを忘れないよ,キミを忘れないよ,24,276826,False,0.444,0.674,6,-3.629,1,0.0302,0.0816,0.0,0.0826,0.338,145.869,4,j-idol
551,20428,5KomSS7roeHMj6r3THWiWo,Tiësto;Charli XCX,Cardio Tracks,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,dance
552,13707,48mjxE8ZhF0pzjHbFRB6Ck,Pal Joey,Loop-D-Loop #14,Brothers Theme,7,244826,False,0.735,0.524,6,-14.299,0,0.288,0.00436,0.825,0.062,0.803,190.148,4,chicago-house
553,15086,5Xm4SSav7wJziO9GxCfwjY,Pink Sweat$;6LACK,Good Vibes,Midnight River,0,184771,False,0.497,0.351,1,-9.048,0,0.0648,0.777,0.0,0.167,0.234,171.719,4,chill
554,78312,3rFIFzR5zOrrH4jgLTqkmM,Die Flippers,Die Flippers - 2 in 1 (Liebe ist...Vol.1/Liebe ist...Vol. 2),Santo Domingo,32,160106,False,0.745,0.583,5,-9.381,1,0.0264,0.311,0.0,0.107,0.85,110.978,4,party
555,83763,7DPwiCg4kj4P8EJmWYaIhc,Yves V;Zaeden;Jermaine Fleur,Something Like (feat. Jermaine Fleur),Something Like (feat. Jermaine Fleur),29,219677,False,0.571,0.613,0,-9.566,1,0.0411,0.102,5.01e-05,0.0885,0.474,123.967,4,progressive-house
556,71601,5OxclJsdFESni44YlpNpkR,Bring Me The Horizon,Parasite Eve,Parasite Eve,65,291812,True,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,4,metal
557,588,0c7iF5fSBYxCuwsAv2z4iI,Trevor Hall,Chapter Of The Forest,Green Mountain State,61,274632,False,0.693,0.367,3,-11.66,1,0.0323,0.351,2.9e-05,0.111,0.286,129.879,4,acoustic
558,62042,2KKsgm1YQKWC1fpPqz3dU4,Norah Jones,World's Best Christmas Playlist,Christmas Don't Be Late,0,160293,False,0.497,0.374,10,-6.941,1,0.028,0.751,5.82e-05,0.118,0.235,66.785,4,j-pop
559,39275,02KmEChUwcjxG3G29kbLFT,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Shelter Mountain,16,250520,False,0.144,0.262,9,-21.228,1,0.0641,0.876,0.755,0.144,0.0345,94.43,4,german
560,75308,2al5JHXAmtldfEQ3iIIUMH,Achillea,The Nine Worlds,The Monks of Lindisfarne,45,192786,False,0.698,0.46,9,-15.919,0,0.0448,0.839,0.884,0.136,0.205,95.0,4,new-age
561,81137,1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,1989 (Deluxe),Blank Space,85,231826,False,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,4,pop
562,77116,1OR8sYgVw5aXjZmgukvPSu,Bom Gosto,A Vida É Dela (Ao Vivo),A Vida É Dela - Ao Vivo,52,231176,True,0.694,0.826,2,-8.472,1,0.0744,0.412,4e-06,0.302,0.906,101.948,4,pagode
563,35454,356Tjo0OXHtdKnEpHzcMwZ,Neto LX,Luxuria: A Curtição de Hollywood,Muita Luxúria,41,189333,False,0.886,0.873,10,-4.121,1,0.0691,0.681,0.0,0.292,0.963,129.98,4,forro
564,7422,6F8Gt6lMzHK8YTk5SBihDj,Della Mae;Avril Smith;Alison Brown,The Butcher Shoppe EP,Sixteen Tons,23,255613,False,0.723,0.409,4,-9.429,0,0.0407,0.81,7.39e-06,0.1,0.587,113.613,4,bluegrass
565,103317,0FJbRqdbFxcrBRlRv5bdTV,Aloe Blacc,Weihnachtssongs,The Christmas Song,0,196853,False,0.57,0.0696,6,-13.124,1,0.0504,0.888,0.0,0.11,0.182,139.348,4,soul
566,79639,6X4fTprmm1elJ6LPGXJEsP,Xaverius Love,Santolea,Santolea,59,151250,False,0.49,0.0531,2,-27.898,1,0.0534,0.995,0.931,0.108,0.319,99.335,3,piano
567,19715,6iblnklMzUKIXAtjk5lzIy,Brad Paisley;Alison Krauss,Mud On The Tires,Whiskey Lullaby (feat. Alison Krauss),63,259893,False,0.52,0.333,2,-11.508,1,0.0302,0.816,0.0,0.188,0.198,74.165,4,country
568,52045,61cQDcq3f9qV3TCybP0JwV,George Jones,Best Of,You Comb Her Hair,21,159960,False,0.524,0.248,6,-10.776,1,0.0264,0.922,0.0,0.108,0.461,104.158,4,honky-tonk
569,97676,2IjoWKr94wfZ68TzQee4X6,Guilherme & Benuto,Vulnerável (Ao Vivo),Vulnerável - Ao Vivo,47,166664,False,0.457,0.801,10,-5.043,0,0.335,0.35,0.0,0.135,0.509,72.979,4,sertanejo
570,12753,2NGGtgT8EzAMbS4zXgLnYJ,Pakho Chau,8,我的宣言,48,277507,False,0.468,0.433,5,-8.039,1,0.0245,0.639,0.0,0.131,0.416,84.034,4,cantopop
571,19588,4bqYjprVGnYIQ4hayGdkEp,Chris Janson;Eric Church,Burn Burn Burn - Hot Country Hits,"You, Me & the River",0,236320,False,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-06,0.133,0.333,149.231,4,country
572,52196,4vBOuO7XaBtsLvo0sL9i3M,Eddie Noack,Presenting Eddie Noack,Sleeping Like a Baby (With a Bottle in My Mouth),18,165373,False,0.628,0.485,4,-10.064,1,0.0334,0.64,0.0,0.286,0.621,119.027,5,honky-tonk
573,20276,4hmn2bgMPFXmZzu5F8abj5,Charlie Puth;Jung Kook,It's You - Fresh Hits,Left and Right,2,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,dance
574,2733,0iUuCOGuE6aeHjX0GarFC9,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Todo Preso Es Político,46,348533,False,0.406,0.863,4,-4.943,1,0.036,0.00152,0.196,0.0996,0.685,149.8,4,alt-rock
575,50715,6S6P0Mt067VYcdSpieeraA,Carajo,Carajo,La Parca,22,170360,False,0.465,0.987,1,-3.757,1,0.0975,1.51e-05,3.49e-05,0.143,0.435,113.808,4,heavy-metal
576,34078,4rA4v7povU8MXhZXOB6DcP,Kailash Kher,Kyaa Super Kool Hain Hum,Shirt Da Button,52,398387,False,0.468,0.867,4,-6.239,1,0.126,0.0582,0.0,0.222,0.834,83.884,4,folk
577,71740,28ewfZ6bTCVCNOFEZ1Q7q8,Pentagram,Makina Elektrika,Maymunlar Gezegeni,40,296187,False,0.322,0.981,2,-6.576,1,0.075,3.05e-05,0.483,0.262,0.402,174.884,4,metal
578,61025,45y5wHG8Zf5Dx9bQFlzNzh,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),砂塵,33,278626,False,0.55,0.953,0,-4.919,1,0.0524,0.261,0.0,0.308,0.653,127.988,4,j-idol
579,59942,6KDs0G6Lvk2Rq50mmMhGdV,Alireza Mashayekhi;Layla Ramezan,Sheherazade,The Escape,0,651400,False,0.325,0.0704,2,-23.329,0,0.0428,0.973,0.885,0.0984,0.0387,65.46,4,iranian
580,41562,6REggZ9bXP4wLfnQPgE69z,Icon For Hire,Icon for Hire,Hope of Morning,49,229604,False,0.545,0.832,8,-5.812,1,0.0376,0.0463,0.0,0.162,0.358,134.057,4,goth
581,95537,6ilUvSefuUnXgEqxj7SD5Z,Willie Rosario;Gilberto Santa Rosa,Salsa de Amor Vol. 3,El Apartamento,29,258133,False,0.662,0.876,4,-3.863,0,0.0429,0.392,9.27e-06,0.132,0.955,98.334,4,salsa
582,59745,1Eynp5iXXW6nXz5TQ4Q7Dd,Spuntic,Foundation,Lifeforms,0,190000,False,0.159,0.0736,3,-21.123,0,0.0406,0.975,0.975,0.0854,0.0355,108.997,3,iranian
583,85017,2vOxTlFJnVmv5BBWwRAgkP,All Time Low,All Bops,Blinding Lights,0,193151,False,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,punk-rock
584,67281,7iagi306NrUMhjowfe2d98,Jhayco,El perreo es el futuro,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,latin
585,56841,06oOzJiA2VKxJnwncRswJU,Echosmith,Christmas Time,I Heard the Bells on Christmas Day,0,182253,False,0.506,0.458,0,-7.199,1,0.0253,0.0208,0.0,0.136,0.356,79.015,4,indie-pop
586,79927,3RYoQuF5Wfw425VwQEiMBo,BigRicePiano,Stories in the Rain,The Scent of Rain,45,228529,False,0.472,0.143,5,-25.115,0,0.0661,0.896,0.0712,0.0705,0.443,115.946,4,piano
587,28276,5pEp6XC5eTYltaCChB85BH,WRATHE;MEDZ,Firelight,Firelight,41,209551,False,0.442,0.721,10,-5.17,1,0.0391,0.258,2.66e-06,0.221,0.373,144.926,4,dub
588,87006,1HvTxgCj0mTzQlEo0zLvFb,Lil Tjay,In My Head,In My Head,79,135264,True,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,4,r-n-b
589,7531,1M5tTMAsV7d4xq4EJK0Cbl,Greensky Bluegrass,Less Than Supper,Small Axe,23,343480,False,0.42,0.646,7,-7.615,1,0.032,0.105,0.0153,0.0609,0.877,142.209,3,bluegrass
590,4661,0At6u6PcgTPEj9jYZakh2L,Simon Wester,Life,Life,39,197943,False,0.395,0.0782,5,-23.023,1,0.0414,0.988,0.905,0.104,0.0798,173.83,4,ambient
591,26815,6N4FNxukJlgyFNZ3XMK0YP,Alan Menken,Walt Disney Records The Legacy Collection: Pocahontas,Execution,20,96906,False,0.0995,0.22,10,-17.168,1,0.0396,0.952,0.845,0.0919,0.0771,70.005,4,disney
592,23411,6piSzfRUIO5Cutz5DChf6e,Lucas Estrada;Lovespeake,Body,Body,52,153471,False,0.838,0.726,7,-6.052,0,0.048,0.0169,0.305,0.102,0.897,120.025,4,deep-house
593,109834,2lJH4C6NxZYbO4djd0hQqP,Cascada;KYANU,Bad Boy (KYANU Remix),Bad Boy - KYANU Remix,53,160238,False,0.514,0.74,0,-5.627,0,0.0432,0.000514,3.2e-06,0.138,0.487,149.973,4,techno
594,111662,52fhIsOuriAARVLLwRRd8T,Wax Tailor;Idil,By Any Beats Necessary,For the Worst,45,229453,False,0.529,0.509,4,-9.596,0,0.235,0.663,0.499,0.304,0.397,179.963,4,trip-hop
595,35730,35fynkU1inCApWDFmlN7uF,Pablo,Meu Coração,Prego e Martelo,39,178678,False,0.773,0.8,4,-3.929,1,0.0389,0.75,0.0,0.122,0.792,131.948,4,forro
596,108493,3KEcFpJdn8AxtNi7gG8KWc,Julio Sosa;Leopoldo Federico y su Orquesta,El Firulete,Cuando Era Mía Mi Vieja (with Leopoldo Federico y Su Orquesta),19,162293,False,0.411,0.635,9,-8.807,1,0.0834,0.89,0.0,0.356,0.516,85.096,3,tango
597,33935,06Lrz6eyIROUC8JM0MylSO,Bayside,The Walking Wounded (Gold Edition),Carry On,34,241266,False,0.506,0.943,8,-5.23,1,0.104,0.000111,0.0,0.119,0.273,124.92,4,emo
598,2459,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,alt-rock
599,94058,2L2mNkEWo818IE4fKbnP0O,Powfu;Rxseboy,Letter's You Never Received,Would Look Perfect,59,149000,False,0.788,0.537,9,-4.966,0,0.107,0.844,0.0,0.117,0.434,85.03,4,sad
600,111167,2O6X9nPVVQSefg3xOQAo5u,Portishead,Dummy,Mysterons,55,305240,False,0.657,0.498,11,-11.529,1,0.262,0.405,0.000479,0.107,0.46,164.25,4,trip-hop
601,73988,4g8jAI4REmgqoE9aDZwFZi,Daphni,Cherry,Take Two,50,199876,False,0.626,0.9,1,-9.387,1,0.0431,7.28e-05,0.76,0.104,0.682,136.988,4,minimal-techno
602,60935,2nS17YzdZFG4r2xfWVyVee,Vybz Kartel,Flammable Riddim,Pretty from Morning,18,225751,True,0.646,0.664,2,-7.208,1,0.122,0.133,0.0,0.306,0.796,132.623,5,j-dance
603,84302,5XTdMVT5i5qcfyTXWxhxVZ,Jim Morrison;The Doors,An American Prayer,Ghost Song,56,170666,False,0.764,0.48,0,-13.63,1,0.0819,0.416,0.316,0.107,0.705,110.175,4,psych-rock
604,83833,55Y4oE6oE6XBT2e71vK2yA,Armin van Buuren;Billen Ted;JC Stewart,Come Around Again,Come Around Again,64,169108,False,0.589,0.912,9,-3.878,0,0.0766,0.0366,0.0,0.0752,0.426,123.946,4,progressive-house
605,7313,73IEgQKzdaHtaHQFKiRTEP,The Avett Brothers,Closer Than Together,Locked Up,28,198066,False,0.682,0.813,9,-5.58,1,0.1,0.0606,0.0,0.0653,0.349,157.156,4,bluegrass
606,95413,66FjggbljuRcmIqgzZKaZ7,Yiyo Sarante,Hablame Mi Vida,Hablame Mi Vida,31,157335,False,0.728,0.638,7,-6.91,0,0.0502,0.701,0.0,0.279,0.795,112.02,4,salsa
607,112811,7EFaH1sfrNZwJIYP7dJST2,Ahiyan,İstemem,İstemem,38,198181,True,0.58,0.479,0,-10.397,0,0.191,0.224,0.0,0.133,0.352,119.758,4,turkish
608,75493,4c3GqlxkxTN4isG4ELQYK4,George Winston,Plains,Angel,22,393067,False,0.534,0.0106,1,-21.413,1,0.0738,0.989,0.942,0.0961,0.17,112.692,3,new-age
609,43190,7ipxdnPLb7NnkEqAjAAfJK,Purples,meu lugar,meu lugar,34,250280,False,0.623,0.826,5,-5.206,1,0.0293,0.0052,1.11e-05,0.357,0.462,121.988,4,groove
610,15715,2YEsPVotrCVDNtFDsaIVaj,Nbdy,Tunnel Vision,Missing Sumthin',58,135789,True,0.721,0.366,2,-10.601,0,0.132,0.724,2.08e-05,0.119,0.798,76.051,4,chill
611,22041,7EqkvBTdhYPTd91mN2DmcA,Opeth,Watershed (Special Edition),Burden,49,461053,False,0.313,0.631,2,-7.734,0,0.0395,0.0525,0.0833,0.184,0.184,119.972,4,death-metal
612,66271,2CY0YidYMPTBLFqKswNQug,Dora The Explorer,Dora The Explorer,I'm Really Gonna Hit The Ball,15,48306,False,0.609,0.518,0,-6.692,1,0.0342,0.578,0.0,0.249,0.406,130.016,4,kids
613,17656,5MvvKvb8LfyeqMv0VSvlPP,Jam City,Dream A Garden,Crisis,17,255316,False,0.354,0.425,8,-10.168,0,0.0462,0.0233,0.593,0.091,0.318,82.929,4,club
614,50778,4Sw097X34TITZkulIIh42b,Pappo;Omar Mollo,"Pappo y Amigos, Vol. 2",La Adivina,21,259826,False,0.328,0.762,2,-5.071,1,0.0351,0.00377,0.191,0.252,0.386,118.48,4,heavy-metal
615,24698,6fOAmB3OiWlUaypk0dmntQ,Jeff Mills,Blue Potential - Live with Montpelier Philharmonic Orchestra,Sonic Destroyer - Blue Potential Version,5,309693,False,0.681,0.621,8,-8.489,1,0.0742,0.0312,0.000466,0.979,0.372,126.098,4,detroit-techno
616,73274,4wL96O7QlsAKX9fwb2dxqa,Layton Giordani,New Generation,System Majority,46,272578,False,0.698,0.916,2,-7.359,1,0.0491,0.00054,0.924,0.102,0.148,128.017,4,minimal-techno
617,57453,1KIJclzEbNhSVw8tiHPWwE,Vacations,Vibes,Young,83,189160,False,0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4,indie
618,47763,3qLZ866ZfaK0B0R5FIqXLG,The Cult,Love,She Sells Sanctuary,71,252533,False,0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46,4,hard-rock
619,21184,6HX4RgDcPHZFBHyqLioiEx,Stefflon Don,R&B Fresh Hits,16 Shots,36,224727,True,0.684,0.792,3,-4.871,0,0.0726,0.0273,0.000374,0.0855,0.549,95.083,4,dancehall
620,51815,4wWugVbhblSjTsW1fjwf3u,Sidhu Moose Wala,Dear Mama,Dear Mama,56,186315,False,0.534,0.592,7,-6.149,0,0.149,0.453,0.0,0.193,0.405,79.34,4,hip-hop
621,8829,142Rh3eF7dgSDbHFg8Tz50,Slank,Tujuh,Kosong Sama Kosong,36,291090,False,0.326,0.546,7,-10.774,1,0.0294,0.346,0.000817,0.127,0.492,144.466,4,blues
622,95141,3xWJ11akdjM3t9Z9Zpevwj,Maelo Ruiz,Amor Y Sentimiento,Quiero Amarte,38,259575,False,0.598,0.674,2,-7.761,0,0.0412,0.483,0.0,0.332,0.862,159.847,4,salsa
623,35942,7LToiMqDV1vjbKXQh9AnsI,Magníficos,O Grande Encontro do Forró (Ao Vivo),Adoro / Mundo de Prazer / Sonho Lindo - Ao Vivo,37,429532,False,0.646,0.767,0,-7.185,1,0.0388,0.216,4.26e-06,0.464,0.732,102.938,4,forro
624,104675,2RPHrJZTN4l5s0fUs2IdBF,Porta;ZPU,Equilibrio,El 90% de Mi 1.5,28,223647,False,0.606,0.856,2,-4.895,0,0.167,0.448,0.0,0.156,0.874,176.12,4,spanish
625,74770,6ty2XoMAhwS2WRevhjQeb3,Jorge Aragão,Ao vivo 3,Tendência - Ao vivo,40,213946,False,0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,4,mpb
626,70778,0f3cZB6WJ6ST9JuiDRs21x,G.E.M.,老人與海,老人與海,49,192201,False,0.535,0.459,0,-4.528,0,0.0286,0.763,0.0,0.12,0.176,137.976,3,mandopop
627,40671,11yR5cZsBJcOlROIXj34wx,Delino Marçal;Kleber Lucas,Deus Cuida de Mim,Deus Cuida de Mim,40,254351,False,0.523,0.53,10,-6.412,1,0.0254,0.141,0.0,0.186,0.205,102.067,4,gospel
628,721,4XBcShO4h4X55x9yMmyKHL,Allman Brown,1000 Years,Sweetest Thing,54,218502,False,0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,4,acoustic
629,27157,3qiKL0GLKNCxAcSOoV51rt,Chase & Status;Kabaka Pyramid,RTRN II JUNGLE,Murder Music,44,214426,False,0.541,0.904,9,-4.046,0,0.294,0.00709,0.000317,0.0427,0.242,174.929,4,drum-and-bass
630,56922,3kZQbfCHwsEqUzyguM0sDi,sad alex,crydancing,dating myself,52,144000,False,0.849,0.499,6,-3.961,1,0.0945,0.607,0.00135,0.154,0.729,77.468,4,indie-pop
631,44734,67mApPt3dL1gDnYcf6dc9V,Local H,LIFERS,Hold That Thought,27,199334,True,0.328,0.956,9,-4.173,0,0.0713,0.00555,2.07e-05,0.219,0.439,206.071,4,grunge
632,54357,5J94BE34S8gqfmhTFQzHmM,Susumu Yokota,Sakura,Azukiiro No Kaori,41,159066,False,0.18,0.118,2,-18.705,1,0.0508,0.977,0.98,0.0777,0.0673,60.753,4,idm
633,29702,6ZxvgeoM6ipLYsQyftxImg,Dabin;Daniela Andrade,Two Hearts,Hold (feat. Daniela Andrade),42,351875,False,0.478,0.718,9,-5.121,0,0.0366,0.0362,2.3e-06,0.231,0.256,151.997,4,dubstep
634,108737,1XykaNvsp7ZntubyDKdQNf,Miguel Calo;Raul Beron,Tango Classics 225: Trasnochando,Trasnochando,17,183414,False,0.66,0.13,2,-15.896,0,0.133,0.912,0.516,0.194,0.659,124.481,4,tango
635,18937,5S7n2N2GmTCx7Arc4GvSAY,Brian Regan,Live from Radio City Music Hall,Presidential Stuff,20,50920,False,0.637,0.853,2,-7.628,1,0.929,0.93,0.0,0.872,0.119,133.537,4,comedy
636,27492,6AeBguXmaP7gOCSoyhLJ7M,LTJ Bukem,Producer 05,A Couple of Beats,18,318500,False,0.563,0.964,11,-7.639,0,0.0464,8.7e-05,0.902,0.0914,0.72,145.122,4,drum-and-bass
637,87958,4v42walHHdnuqi9RONgLbw,TIAGO IORC;Jorge Drexler,Acústico MTV Tiago Iorc (Ao Vivo),Me Tira Pra Dançar - Ao Vivo,40,253927,False,0.649,0.586,11,-14.173,0,0.112,0.249,0.0,0.704,0.82,87.056,4,r-n-b
638,42112,6XiZvljaX3Aky59o6vBfDZ,Man Is The Bastard,Thoughtless,Puppy Mill,18,208373,True,0.276,0.898,1,-13.413,1,0.104,0.0333,0.925,0.197,0.22,149.411,5,grindcore
639,97727,3g3gsNJbATbiSoUg4gMoy8,Victor & Leo,Victor & Leo Ao Vivo Em Uberlândia,Arapuca - Ao Vivo,45,169986,False,0.45,0.922,4,-8.178,1,0.0583,0.557,0.0,0.688,0.605,117.294,4,sertanejo
640,17227,1gnASrgMSzNlqjmj9kiTqx,SWARM,Say Goodbye,Say Goodbye,43,268800,False,0.447,0.921,8,-5.879,0,0.101,0.000735,0.000237,0.183,0.148,149.844,4,club
641,37820,7mQF4G6Syae2fCUSSxPjRX,Mc Tha,Rito de Passá,Rito de Passá,45,201235,False,0.905,0.621,5,-8.319,0,0.0584,0.142,0.0014,0.108,0.954,130.028,4,funk
642,34262,6xiGRIgBOsQPdzYfiHDESZ,When Chai Met Toast,Believe,Forever,41,229161,False,0.607,0.737,11,-7.55,1,0.047,0.12,0.169,0.256,0.697,77.493,4,folk
